bookID,authors,average_rating,language_code,text_reviews_count
9155,Alexandra Moss,3.86,eng,8
9156,George Balanchine-Francis Mason,4.0,en-US,12
9164,Scott Speck-Evelyn Cisneros,3.99,eng,6
9171,Adèle Geras-Shelagh McNicholas-Adèle Geras,3.71,eng,14
9184,Carol Lee,3.62,eng,0
9186,Katharine Holabird-Helen Craig,3.92,eng,1
9203,Janice Ross-Allan Ulrich-Brigitte Lefevre,4.33,en-US,1
9210,Jahnna N. Malcolm,3.25,eng,0
9216,Susan Au,3.69,eng,6
9223,John               White,4.47,eng,1
9236,Jahnna N. Malcolm,3.7,eng,2
9245,Jahnna N. Malcolm,3.52,eng,3
9253,Jahnna N. Malcolm,3.4,eng,0
9262,Henry Miller,3.81,eng,29
9282,Nicholas Evans,4.06,eng,675
9288,Isabel Allende,4.22,spa,19
9292,Isabel Allende,3.76,eng,52
9297,Isabel Allende,4.22,spa,21
9298,Marian Keyes,3.8,en-US,669
9299,Marian Keyes,3.91,eng,47
9300,Marian Keyes,3.78,eng,1198
9301,Marian Keyes,3.94,eng,1166
9303,Marian Keyes,3.76,en-US,664
9304,Marian Keyes,3.81,eng,40
9305,Marian Keyes,3.3,eng,48
9325,Hiromu Arakawa-Akira Watanabe,4.6,eng,137
9326,Hiromu Arakawa-Akira Watanabe,4.56,eng,188
9327,Isabel Allende-Magda Botin,4.22,eng,108
9328,Isabel Allende-Magda Bogin,4.22,eng,4334
9330,Isabel Allende-Madga Bogin-Christopher Hitchens,4.22,eng,46
9331,Isabel Allende,4.22,eng,331
9335,Isabel Allende-Magda Bogin,4.22,eng,5
9337,Frederick P. Lenz,0.0,eng,0
9338,Frederick P. Lenz,5.0,eng,0
9345,Jimmy Carter,3.81,eng,350
9346,Jimmy Carter,3.87,eng,227
9347,Jimmy Carter,3.89,eng,220
9349,Steven F. Hayward,3.42,eng,4
9350,Jimmy Carter,3.51,eng,33
9351,Jimmy Carter,3.79,eng,29
9352,Jimmy Carter,3.49,eng,34
9355,John Irving,3.63,eng,1346
9356,Malcolm Gladwell,3.95,eng,147
9361,Ayn Rand,3.68,eng,132
9362,Ayn Rand-Leonard Peikoff,3.68,eng,52
9363,Ayn Rand,3.68,eng,139
9365,Ayn Rand,3.68,en-US,12
9370,Tom Robbins,4.04,eng,1005
9376,Fannie Flagg,4.18,eng,42
9386,Stephen Nachmanovitch,4.13,eng,117
9409,Rupa Bajwa,3.43,eng,147
9416,Sophie Kinsella,3.63,eng,9893
9417,Sophie Kinsella,3.65,eng,1841
9418,Sophie Kinsella,3.76,eng,2359
9419,Sophie Kinsella,3.77,eng,2049
9420,Sophie Kinsella,3.79,eng,2041
9423,Sophie Kinsella,3.63,eng,233
9427,Nuala O'Faolain,3.23,en-US,60
9431,James T. Farrell-Charles Fanning,3.89,en-US,5
9435,John  Miller-Stuart Dybek,3.56,eng,9
9437,Margaret Atwood,4.09,eng,18
9438,Aristotle-Richard Peter McKeon-C.D.C. Reeve,4.24,eng,48
9439,Søren Kierkegaard-Walter Lowrie,4.1,eng,34
9442,Miguel de Cervantes Saavedra-Stanley Appelbaum,3.3,mul,0
9443,Miguel de Cervantes Saavedra,3.87,spa,1
9444,Maya Angelou,4.42,eng,229
9454,Georg Wilhelm Friedrich Hegel-A.V. Miller-John Niemeyer Findlay,3.92,eng,227
9456,Georg Wilhelm Friedrich Hegel-Yirmiyahu Yovel,4.04,eng,16
9457,Martin Heidegger-Kenneth Maly-Parvis Emad,4.19,eng,3
9462,Plato-John M. Cooper-Benjamin Jowett-Dorothea Frede-Alexander Nehamas-Paul Woodruff-Anthony Kenny-Rosamond Kent Sprague-Nicholas D. Smith-Karen Bell-D.S. Hutchinson-Donald J. Zeyl-Francisco J. González-Diskin Clay-Malcolm Schofield-Glenn R. Morrow-Jonathan Barnes-G.M.A. Grube-Brad Inwood-Mark Joyal-Jackson P. Hershbell-J.M. Edmonds-C.D.C. Reeve-Myles Burnyeat-Nicholas P. White-Mary Louise Gill-C.J. Rowe-Stanley Lombardo-David Gallop-Jeffrey Mitscherling-Richard D. McKiharan Jr.-Andrew S. Becker-Mark Reuter-M.J. Levett-Paul        Ryan,4.34,eng,126
9464,Christopher Biffle-Plato,4.33,eng,1
9475,Jenny Nimmo,3.81,en-US,1678
9479,Gertrude Chandler Warner,3.94,eng,8
9480,Dodie Smith,3.33,eng,6
9484,Marcel Proust-C.K. Scott Moncrieff-Terence Kilmartin-D.J. Enright,4.41,eng,148
9486,Miroslav Volf,4.27,eng,129
9487,Karen Kingsbury,4.35,eng,138
9489,Catherine Coulter,3.8,eng,115
9490,Eduardo Galeano-Cedric Belfrage-Mark Schafer,4.29,eng,158
9491,Jack Frost,4.34,eng,41
9493,William Stacy Johnson,4.2,en-US,10
9497,Linda Lael Miller,4.18,eng,18
9498,John O'Donohue,4.45,en-US,73
9501,Mark Behr,3.75,eng,6
9503,Amy Tan,3.43,eng,2495
9506,Amy Tan-Claudia Conde,3.43,spa,5
9507,Julia Briggs,4.17,eng,19
9512,William Shakespeare,3.67,eng,4
9515,Garry Wills,3.79,en-US,20
9516,Marjane Satrapi-Mattias Ripa,4.24,eng,7571
9517,Marjane Satrapi-Anjali Singh,4.25,eng,2194
9521,Marjane Satrapi,4.4,fre,49
9522,Marjane Satrapi,4.24,fre,368
9524,Marjane Satrapi,4.43,spa,2
9525,Marjane Satrapi,3.85,en-US,651
9526,Marjane Satrapi-Anjali Singh,3.85,eng,1068
9529,Carlos Ruiz Zafón-Lucia Graves,4.26,eng,978
9530,Robert Kurson,4.29,eng,1726
9531,Dave Barry-Ridley Pearson-Greg Call,4.15,en-US,1212
9532,Orson Scott Card,4.31,eng,4147
9533,Matthew Pearl,3.12,eng,700
9534,Orson Scott Card,3.94,eng,1399
9538,Julie Garwood,4.0,en-US,421
9539,Robert Jordan,4.23,eng,2209
9540,David Horowitz-Richard Poe,4.22,en-US,32
9542,Michelle Sagara-Michelle Sagara West,3.79,eng,842
9544,Robert A. Johnson,4.07,eng,154
9549,Steve Perry,3.82,eng,386
9550,Jun'ichirō Tanizaki-Thomas J. Harper-Edward G. Seidensticker,4.1,eng,29
9551,Elisabeth Elliot,4.39,eng,164
9553,Christine Feehan,4.12,eng,595
9556,Haruki Murakami-Alfred Birnbaum-Jay Rubin,3.86,eng,120
9557,Haruki Murakami-Philip Gabriel,3.82,eng,3235
9558,David     Payne,3.3,en-US,26
9565,David     Payne,3.88,eng,5
9566,Tom Robbins,4.04,eng,2261
9567,Tom Robbins,3.74,eng,524
9571,Tom Robbins,4.03,en-US,36
9575,Tom Robbins,4.04,ger,0
9577,Tom Robbins-Nikolaus Hansen,4.24,ger,3
9582,Tom Robbins-Pociao-Roberto de Hollanda,3.98,ger,0
9585,Tom Robbins-Pociao-Walter Hartmann,3.74,ger,3
9589,Kurt Vonnegut,3.82,eng,770
9590,Kurt Vonnegut,3.96,eng,1129
9591,Kurt Vonnegut,3.78,en-US,132
9592,Kurt Vonnegut,4.22,eng,2187
9593,Kurt Vonnegut,3.87,eng,1891
9594,Kurt Vonnegut,3.72,eng,824
9595,Kurt Vonnegut,3.87,eng,1021
9597,Kurt Vonnegut,3.87,eng,1401
9598,Kurt Vonnegut,3.81,eng,623
9599,Kurt Vonnegut-Lee Stringer,3.72,en-US,52
9601,Kurt Vonnegut,4.03,eng,1046
9602,Kurt Vonnegut,3.77,eng,189
9603,Kurt Vonnegut-Ivan Chermayeff,3.79,eng,39
9605,Kurt Vonnegut,4.36,eng,8
9607,Kurt Vonnegut,4.16,eng,11
9617,Kurt Vonnegut-Daniel Simon,4.08,eng,25
9619,Ray Bradbury,4.42,eng,184
9620,Ray Bradbury,3.71,eng,315
9621,Ray Bradbury,4.31,en-US,1
9622,Ray Bradbury,4.21,eng,55
9623,Ray Bradbury,4.09,en-US,106
9626,Ray Bradbury-Dave McKean,4.09,en-US,94
9627,Ray Bradbury,4.14,en-GB,3
9629,Ray Bradbury,4.1,en-US,121
9631,Ray Bradbury-Stefan Rudnicki,4.04,eng,7
9632,Ray Bradbury-Leo Dillon-Diane Dillon,4.09,en-US,11
9633,Ray Bradbury-Dave Gibbons-Richard Corben-Mike Mignola,4.07,eng,28
9634,Ray Bradbury,3.75,eng,219
9635,Sam Weller,4.22,en-US,45
9638,Ray Bradbury,3.73,eng,119
9639,George Orwell-John Carey,4.33,eng,46
9640,George Orwell,4.33,eng,189
9641,George Orwell,4.11,eng,3
9644,George Orwell,4.03,eng,492
9646,George Orwell-Lionel Trilling,4.15,eng,1513
9648,George Orwell,3.88,eng,627
9652,George Orwell-Richard H. Rovere,4.37,eng,21
9653,Italo Calvino-William Weaver-Peter Washington,4.06,eng,176
9654,Erica Jong,3.45,eng,1158
9657,Erica Jong,3.47,eng,26
9659,Erica Jong,3.56,eng,30
9660,Erica Jong-Anthony Burgess,3.6,eng,79
9666,Erica Jong,3.51,eng,27
9669,Erica Jong,3.69,eng,9
9677,Erica Jong,3.79,eng,70
9681,Erica Jong,3.26,eng,17
9696,Jessica Hagedorn,3.58,eng,8
9699,Haruko Iida,4.22,eng,11
9704,Stephen Kinzer,3.83,eng,116
9712,Gabriel García Márquez-Edith Grossman,3.9,eng,12732
9713,Gabriel García Márquez,3.9,spa,46
9714,Thomas Fahy,4.23,eng,89
9717,Milan Kundera-Michael Henry Heim,4.09,eng,7827
9723,Joy Kogawa,3.63,eng,340
9735,Orson Scott Card,4.49,en-US,60
9737,Orson Scott Card,4.3,eng,214
9739,Orson Scott Card,4.06,eng,29
9740,Orson Scott Card,4.3,eng,10
9742,Barack Obama,3.73,en-US,4379
9754,Mao Zedong,4.25,eng,0
9755,Peter Hessler,4.16,eng,471
9763,Jung Chang,4.25,eng,208
9764,Celeste De Blasis,4.36,eng,57
9767,Peg Kerr,3.66,eng,32
9771,Arundhati Roy,3.99,eng,115
9777,Arundhati Roy,3.93,eng,9326
9784,D.H. Lawrence,3.66,eng,673
9786,Robin Norwood,4.0,eng,26
9787,Susan Forward-Joan Torres,4.09,eng,61
9789,Bill Bryson,4.06,eng,508
9791,Bill Bryson,4.06,eng,14358
9796,Walt Disney Company,3.5,eng,0
9799,Jonathan Lethem,3.88,eng,995
9802,Kenneth Robeson-Lester Dent,4.01,eng,11
9806,Italo Calvino,4.26,eng,53
9808,Italo Calvino-Burkhart Kroeber,4.2,ger,7
9809,Italo Calvino-William Weaver,4.17,eng,2467
9810,Italo Calvino-William Weaver-Archibald Colquhoun,3.72,eng,19
9811,Italo Calvino,3.93,en-US,185
9812,Italo Calvino,4.23,eng,166
9813,Italo Calvino,4.03,en-US,177
9815,Alice Munro,3.69,eng,402
9816,Alice Munro,3.69,eng,12
9817,Jane Smiley,2.51,eng,325
9819,Jonathan Lethem,3.91,spa,5
9820,Wallace Stegner-Terry Tempest Williams-T.H. Watkins,4.16,eng,4007
9826,Albert Marrin-C.B. Mordan,3.75,eng,83
9827,James Clavell,4.13,eng,603
9828,"John ""Red"" Shea-Mark Wahlberg",3.51,eng,3
9831,Ben Katchor,4.34,eng,15
9832,Haruki Murakami-Ellen Archer-Patrick Lawlor,3.84,eng,3
9833,Haruki Murakami-Philip Gabriel-Jay Rubin,3.84,eng,1222
9834,Thomas Pynchon,3.7,eng,6
9838,Åsne Seierstad-Ingrid Christopherson,3.77,en-US,2409
9839,Azar Nafisi,3.6,en-US,50
9840,Fatemeh Keshavarz,3.63,en-US,46
9841,Joseph E. Stiglitz,3.85,eng,85
9844,Curtis Sittenfeld,3.38,eng,4368
9862,Jonathan Safran Foer,3.98,eng,1
9864,Salman Rushdie,3.78,eng,475
9865,Salman Rushdie,3.92,eng,433
9866,Salman Rushdie,3.71,spa,0
9868,Salman Rushdie,3.56,eng,256
9873,Saul Bellow-Salman Rushdie,3.53,eng,99
9875,Salman Rushdie,3.4,eng,147
9888,Truman Capote,3.89,eng,222
9897,Denis Johnson,4.13,eng,34
9903,Denis Johnson,3.85,eng,211
9904,Denis Johnson,4.16,eng,33
9906,Denis Johnson,3.69,eng,46
9908,Denis Johnson,3.59,eng,37
9910,Denis Johnson,3.51,eng,134
9912,Bret Easton Ellis,3.7,eng,938
9913,Bret Easton Ellis,3.47,eng,655
9914,Bret Easton Ellis,3.38,eng,323
9915,Bret Easton Ellis,3.58,eng,2434
9918,Bret Easton Ellis,3.38,ger,2
9919,Truman Capote,4.24,eng,742
9920,Truman Capote-Bob Colacello,4.07,eng,318
9921,James C.    Simmons-Marie Rudisill,3.96,eng,3
9922,Truman Capote,3.44,eng,409
9923,Truman Capote,3.48,eng,15
9924,Truman Capote,4.01,eng,187
9929,Rudolph R. Windsor-El Hagahn,4.31,eng,27
9931,Kira Salak,3.95,eng,65
9936,Kurt Vonnegut,3.45,eng,21
9950,Ian Buruma,3.72,eng,96
9952,Ian McEwan,3.89,eng,15
9956,Ian McEwan,3.89,en-US,207
9957,Ian McEwan,3.56,eng,982
9958,Ian McEwan-Anthony Browne,3.7,eng,196
9961,Ian McEwan,3.89,eng,467
9964,Maria-Felicitas Herforth,4.5,ger,0
9974,Gertrude the Great-Gertrud Jaron Lewis,3.2,eng,0
9975,Hermann Hesse,3.85,ger,2
9978,Franz Kafka,3.98,ger,1
9981,Franz Kafka,3.98,ger,0
9987,Haruki Murakami-Ursula Gräfe,4.03,ger,56
9990,Milan Kundera,4.09,ger,2
9991,Milan Kundera,3.66,ger,2
9992,Milan Kundera,4.13,ger,4
9993,Milan Kundera,3.77,ger,1
9997,Kōbō Abe-E. Dale Saunders,3.56,eng,96
9998,Kōbō Abe-E. Dale Saunders,3.91,eng,899
9999,Kōbō Abe-E. Dale Saunders,3.65,eng,246
10000,Kōbō Abe-E. Dale Saunders,3.77,eng,137
10002,Kōbō Abe-Donald Keene,3.91,eng,4
10003,Kōbō Abe-Donald Keane,3.65,eng,7
10004,Kōbō Abe-Juliet Winters Carpenter,3.62,eng,80
10006,Paul Auster,3.78,eng,448
10008,Douglas Coupland,3.65,eng,366
10009,Max Frisch,3.74,eng,241
10010,Reinhard Meurer,2.0,ger,0
10013,Bernd Matzkowski,3.75,ger,0
10017,Max Frisch,3.74,ger,1
10023,Max Frisch,3.74,ger,5
10029,Jean-Paul Sartre,3.88,eng,7
10031,Jean-Paul Sartre,4.08,eng,265
10033,Jean-Paul Sartre-Hazel E. Barnes-Mary Warnock-Richard Eyre,3.95,eng,254
10034,Jean-Paul Sartre,3.98,eng,295
10035,Jean-Paul Sartre-Forrest Williams-Robert Kirkpatrick,3.82,eng,35
10037,Jean-Paul Sartre-Stuart Gilbert-Lionel Abel,4.1,eng,579
10040,Sten Nadolny,3.96,ger,23
10045,Theodor Storm,3.43,ger,0
10050,C.D. Payne,4.02,eng,801
10055,Deborah Spungen,4.09,eng,290
10058,James D. Bradley-Ron Powers,4.18,eng,1252
10061,Michael R. French-Ron Powers-James D. Bradley,4.17,eng,26
10065,Louis Sachar-Joel Schick,4.17,eng,763
10071,Gene Zion-Margaret Bloy Graham,3.53,eng,13
10073,Nick Hornby,3.42,eng,3888
10075,Philip Pullman,3.86,eng,1
10079,Antonia Fraser,4.04,eng,280
10080,Alison Weir,4.03,eng,118
10081,Margaret Simpson-Philip Reeve,3.68,eng,15
10083,J. Keith Cheetham,3.27,eng,1
10084,Tad Williams,4.01,eng,225
10089,Kathryn Lasky,3.82,eng,145
10090,Tad Williams,4.05,eng,158
10091,Tad Williams,4.13,eng,4
10093,Tad Williams,4.01,eng,11
10095,Jean Plaidy,3.98,eng,11
10096,Jenny Wormald,3.71,eng,6
10097,John Guy,3.95,eng,118
10098,Tad Williams,3.91,eng,29
10104,Alison Weir,4.11,en-US,1310
10105,Carolly Erickson,3.88,en-US,366
10106,Alison Weir,4.04,eng,408
10107,Robert Hutchinson,4.14,eng,23
10108,Margaret George,4.25,eng,790
10109,Alison Weir,4.17,eng,225
10112,William Shakespeare-Stephen Orgel,3.55,eng,12
10114,Margaret George,3.92,eng,671
10115,Margaret George,4.18,eng,878
10118,Margaret Hodges-Trina Schart Hyman,4.17,eng,381
10126,Gene Wilder,3.9,eng,397
10128,Jhumpa Lahiri,3.98,eng,202
10134,Haruki Murakami-Nora Bierich,3.83,ger,1
10143,Haruki Murakami,3.87,ger,48
10144,Haruki Murakami,4.15,ger,3
10147,Arthur Conan Doyle-Kyle Freeman,4.49,eng,264
10148,Arthur Conan Doyle-Kyle Freeman,4.47,eng,56
10150,Arthur Conan Doyle-Cedric Watts,4.03,eng,53
10156,Sigrid Nunez,3.68,eng,237
10165,Helen Fisher,3.95,en-US,36
10170,Mary Jane Maffini,4.01,eng,12
10172,Amy Sedaris-Stephen Colbert-Paul Dinello,3.58,eng,19
10173,David Sedaris-Joe Mantello,4.18,eng,32
10174,Jincy Willett-David Sedaris,3.74,en-US,180
10176,David Sedaris,4.1,eng,4988
10179,David Sedaris,4.09,eng,34
10200,Dobrica Erić,0.0,srp,0
10203,Wisława Szymborska-Stanisław Barańczak-Clare Cavanagh,4.33,eng,195
10204,Wisława Szymborska,4.33,eng,7
10205,Wisława Szymborska-Clare Cavanagh,4.42,eng,120
10206,Wisława Szymborska-Magnus J. Kruyski,4.33,eng,19
10210,Charlotte Brontë-Michael Mason-João Gaspar Rodrigues-Mécia,4.11,eng,26386
10215,M.M. Kaye,4.21,eng,5
10216,M.M. Kaye,4.21,en-US,38
10217,M.M. Kaye,3.95,eng,93
10219,M.M. Kaye,4.21,en-US,35
10220,M.M. Kaye,3.93,eng,50
10221,M.M. Kaye,3.89,eng,57
10222,M.M. Kaye,4.21,en-US,992
10224,M.M. Kaye,4.38,eng,11
10231,M.M. Kaye,4.21,spa,4
10232,Paul Farmer-Amartya Sen,4.25,eng,210
10233,Paul Farmer,4.08,eng,77
10235,Tracy Kidder,4.22,eng,4253
10238,Fritjof Capra,3.97,eng,376
10255,Edward T. Haslam-Jim Marrs,3.92,eng,152
10260,Richard Feynman-Jeffrey Robbins-Freeman Dyson,4.25,eng,421
10261,Michelle Feynman,4.31,en-US,2
10263,Mark S. Smith-Patrick D. Miller,4.06,eng,25
10269,Joan Dayan-Colin Dayan,3.95,eng,1
10270,Ted Steinberg,3.74,eng,8
10285,Huston Smith,4.07,eng,292
10288,Yusuf Toropov-Luke Buckles,3.66,eng,16
10289,Christopher Partridge,3.68,eng,4
10303,Jim Powell,4.01,eng,42
10305,Laurie R. King,4.02,eng,298
10308,Larry McMurtry,3.86,en-US,84
10310,Amartya Sen,3.8,eng,320
10311,Amartya Sen,3.8,eng,7
10324,Karen Rizzo,3.66,eng,12
10329,Julie Andrews Edwards-Emma Walton Hamilton-Tony Walton-Ruby Randig,3.33,eng,4
10331,Julie Andrews Edwards,4.25,eng,9
10332,Julie Andrews Edwards-Johanna Westerman,4.24,eng,801
10336,Julie Andrews Edwards,4.25,eng,898
10340,Giles Andreae-Guy Parker-Rees-Hugh Laurie,4.3,eng,4
10346,Marina Belozerskaya,3.52,eng,37
10347,David A. Ufer-Kirsten Carlson,3.81,eng,8
10350,W. Somerset Maugham,3.59,eng,6
10370,Wilson Rawls-Rafe Martin-Borden Deal-Kemp P. Battle-Robert Bethke-Harold Courlander-Maya Angelou-Nicholasa Mohr-Dick Perry-John R. Erickson,4.37,eng,4
10372,Wilson Rawls,4.03,eng,756
10382,Barack Obama,3.86,en-US,184
10403,Marc Platt,3.21,eng,37
10404,Andrew    Hunt,3.22,eng,21
10405,Andrew Cartmel,3.52,eng,31
10412,Greg Behrendt-Liz Tuccillo,3.66,eng,2431
10414,Michaela Muntean-Pascal Lemaître,3.89,eng,173
10416,Beth Hensperger-Julie Kaufmann,3.78,en-US,89
10417,Martine Agassi-Marieka Heinlen,4.03,eng,45
10420,Sarah Susanka-Kira Obolensky,4.07,eng,146
10421,Rachel Lichtenstein-Iain Sinclair,3.88,eng,18
10423,Brendan Sainsbury-Lonely Planet,3.91,en-GB,8
10427,Fiona McAuslan-Matthew  Norman,3.78,eng,1
10428,Lonely Planet-Conner Gorry-David Stanley,3.91,eng,0
10429,Richard Gott,4.06,en-GB,35
10431,Nancy Osa,3.45,eng,147
10433,Stephen Coonts,3.81,eng,59
10441,Kim Edwards,3.65,eng,17366
10444,Noel Streatfeild-Diane Goode,4.07,eng,928
10445,John Updike,4.02,eng,32
10456,Noel Streatfeild,3.8,eng,10
10460,Noel Streatfeild,3.78,en-GB,16
10461,Jack Kerouac-Joyce Johnson,3.92,eng,267
10462,Jack Kerouac-Joyce Johnson,3.82,eng,44
10464,Paul Pitchford,4.4,en-US,145
10474,Jonathan Franzen,3.4,en-US,14
10476,Eugene Linden,3.95,eng,49
10479,Mattia Reiche,4.5,eng,0
10489,Umberto Eco-William Weaver,4.12,eng,68
10490,Umberto Eco,4.05,eng,30
10491,Umberto Eco,4.12,spa,1
10492,Umberto Eco-Елена Костюкович,4.12,rus,0
10495,Umberto Eco,4.12,spa,10
10500,Margaret  Rose-Heather Rose Jones,3.26,eng,7
10503,Umberto Eco-Geoffrey Brock,3.35,eng,617
10504,Umberto Eco-William Weaver,3.9,eng,79
10505,Umberto Eco-Girolamo De Michele-Alastair McEwen-Agnolo di Cosimo Bronzino,3.77,eng,166
10507,Umberto Eco-William Weaver-R.C.S. Libri,3.74,eng,669
10508,Umberto Eco-Martin L. McLaughlin,3.95,eng,60
10514,Umberto Eco-John Radziewicz-William Weaver,3.89,eng,75
10517,Umberto Eco-William Weaver,3.85,eng,26
10518,Umberto Eco,4.01,eng,30
10519,Umberto Eco-Hugh Bredin,3.98,en-US,31
10521,Umberto Eco-William Weaver,3.86,eng,38
10522,Umberto Eco,4.12,ita,170
10525,Umberto Eco,3.83,eng,26
10528,Umberto Eco,3.94,eng,5
10529,Candida Höfer-Umberto Eco,4.28,eng,38
10534,Sun Tzu-Thomas Cleary,3.97,eng,5302
10536,Sun Tzu-Gerald A. Michaelson,3.8,eng,10
10537,Sun Tzu-Ralph D. Sawyer,3.97,eng,20
10539,Bill Bryson,3.83,en-US,74
10541,Bill Bryson,3.9,eng,579
10545,James Joyce-Declan Kiberd,3.74,en-US,222
10546,Pierdomenico Baccalario-Iacopo Bruno-Leah D. Janeczko,4.0,eng,73
10551,Charles Dickens,4.13,eng,3
10552,Shelley Klein-Charles Dickens,3.55,eng,5
10553,Charles Dickens,4.21,eng,22
10559,Alexandre Dumas-Barbara T. Cooper,4.07,eng,143
10561,Alexandre Dumas-Michael Page,4.07,eng,10
10562,Malvina G. Vogel-Alexandre Dumas,4.08,eng,56
10563,Alexandre Dumas,4.07,eng,83
10566,Stephen King,3.67,eng,2585
10567,Stephen King,3.65,eng,4231
10568,King Arthur Flour,4.13,eng,76
10569,Stephen King,4.33,eng,10972
10570,Frank Portman,3.56,eng,873
10571,T.H. White-Sylvia Townsend Warner,4.04,eng,153
10572,George R.R. Martin-Lauren Cannon,4.41,eng,15978
10574,Stephen King,3.31,eng,1773
10575,Stephen King-Ron McLarty,3.5,eng,153
10576,Stephen King-Edith Zilli,4.23,spa,459
10579,Stephen King,3.96,eng,1423
10580,John Escott-Stephen King,3.69,eng,166
10581,Stephen King-ZBS Foundation,3.94,eng,9
10582,Douglas E. Winter-Dan Simmons-Stephen King-George R.R. Martin,3.89,en-US,7
10583,Stephen King,3.96,eng,3697
10585,Stephen King-Bettina Blanch Tyroller,3.81,spa,1873
10586,Stephen King-John  Glover,3.99,eng,9
10587,Stephen King-Ana Juan-John Cullum-Becky Ann Baker-Íñigo Jáuregui-Peter Gerety-Arliss Howard,3.76,eng,94
10588,Stephen King,3.93,eng,763
10589,Stephen King,3.89,eng,2836
10593,Stephen King-Campbell Scott,4.2,eng,102
10594,George Beahm,3.79,en-US,3
10597,Brian James Freeman-Bev Vincent-Glenn Chadbourne,4.23,eng,5
10599,Stephen King-John  Glover,3.92,eng,8
10603,Stephen King,3.7,spa,2537
10604,Jack Finney-Stephen King,3.89,eng,10
10605,Richard Bachman-Stephen King,3.7,eng,1394
10606,George Beahm,3.83,eng,2
10607,Stephen King-Peter Straub,4.0,eng,1151
10611,Stephen King,3.93,eng,2534
10612,Stanley Wiater-Christopher Golden-Hank Wagner,4.14,en-US,37
10613,Stephen King,3.99,en-US,85
10614,Stephen King,4.14,eng,6090
10617,Richard Bachman-Stephen King,4.11,eng,477
10618,Stephen King,3.85,eng,620
10619,Stephen King,3.69,eng,1485
10620,Stephen King-María Mir,4.14,spa,11
10622,Stephen King,3.95,eng,187
10624,Stephen King,3.92,eng,17
10626,Stephen King-Peter Straub,4.13,eng,189
10627,Stephen King-Gregorio Viastelica,3.95,spa,15
10628,Stephen King-John D. MacDonald,3.99,eng,1604
10629,Stephen King-Marie Milpois,3.76,fre,1911
10631,Sam Walton-John Huey,4.14,eng,538
10638,Roger Penrose,4.1,eng,140
10639,Barry Schwartz,3.84,eng,1157
10654,Michael   Lewis,3.82,en-US,155
10655,Michael   Lewis,3.85,en-US,18
10656,Michael   Lewis,3.67,en-US,96
10658,Michael   Lewis,3.74,en-US,119
10662,Robert D. Kaplan,4.12,eng,74
10663,Andreas J. Köstenberger-Peter T. O'Brien,3.92,eng,8
10666,Robert D. Kaplan,4.12,eng,3
10669,Roger Lowenstein,4.18,eng,502
10670,Roger Lowenstein,4.18,eng,11
10682,Francine Pascal-Molly Mia Stewart-Ying-Hwa Hu,3.89,eng,2
10686,Kate McMullan-Janet Allison Brown-R.W. Alley,3.84,eng,7
10687,Simon Schama,4.06,en-US,39
10689,Erik Larson,3.99,eng,5
10691,Elizabeth Kostova,3.78,por,3
10692,Elizabeth Kostova,3.78,eng,11952
10698,Rudyard Kipling-Jeffrey Meyers,3.72,eng,60
10701,Louis de Bernières,4.16,eng,8
10711,Joseph Heller,3.8,eng,156
10712,Joseph Heller,3.68,en-US,64
10714,Joseph Heller,3.36,eng,98
10718,Joseph Heller,3.52,eng,387
10732,George Gladir-John L. Goldwater-Steve Geppi-Michael I. Silberkleit,3.94,eng,1
10739,Walker Percy,3.69,eng,1593
10750,Gregory Maguire-Douglas Smith,3.53,en-US,461
10751,Gregory Maguire-Claudia Conde,3.53,spa,9
10756,Christopher M. Andrew-Vasili Mitrokhin,3.93,en-US,75
10757,James Lee Burke,3.89,eng,106
10760,John Terra,4.0,eng,1
10765,Stephen Clarke,3.55,en-US,952
10767,Geneviève-Michael    Heath,3.95,eng,13
10768,Stephen Clarke,3.56,en-GB,145
10770,Geneviève-Michael    Heath,3.94,eng,1
10772,Fannie Flagg-Cassandra Campbell,3.91,eng,66
10775,Ernest Hemingway,3.73,eng,872
10776,Ernest Hemingway-Edward Shenton,3.56,eng,369
10778,Ernest Hemingway,3.34,eng,321
10780,Michael S. Reynolds,4.17,eng,34
10783,Leonardo Padura-John King,3.71,eng,82
10785,Ernest Hemingway-William M. White,3.94,en-US,31
10787,Bernice Kert,4.17,eng,29
10789,Jeffrey Meyers,4.03,eng,13
10792,Amanda Hemingway,3.81,eng,8
10796,Ernest Hemingway-John Slattery,3.8,eng,60
10797,Ernest Hemingway,3.8,eng,26
10799,Ernest Hemingway,3.8,eng,6087
10801,Wallace Stegner,4.15,eng,641
10802,Wallace Stegner-Bernard DeVoto,4.07,eng,232
10804,Wallace Stegner-Lynn Stegner,4.22,eng,55
10805,Wallace Stegner,4.08,en-US,328
10806,Wallace Stegner-T.H. Watkins,4.09,eng,109
10808,Jackson J. Benson,4.19,eng,6
10810,E.B. White-Dorothy Lobrano Guth-Martha White-John Updike,4.12,eng,39
10814,E.B. White-Roger Angell-Barbara Cohen-Judith Stonehill,4.3,eng,516
10826,E.B. White-Garth Williams,4.16,eng,0
10832,E.B. White-Garth Williams,4.16,eng,17
10836,Jon Lee Anderson,4.12,eng,529
10846,Caroline Preston,3.53,en-US,120
10847,Jon Krakauer,3.99,eng,8179
10848,Jon Krakauer,3.97,eng,149
10851,Jon Krakauer,4.15,eng,22
